,Datetime,n_spawn,route,spawn_delay,Adjusted_Datetime,Stops
818,2024-03-05 14:52:00,1.0,route_R114,-60,2024-03-05 14:51:00,bs_8-bs_18-bs_26
819,2024-03-05 15:22:00,1.0,route_R114,-60,2024-03-05 15:21:00,bs_8-bs_18-bs_26
820,2024-03-05 15:37:00,1.0,route_R114,-60,2024-03-05 15:36:00,bs_8-bs_18-bs_26
821,2024-03-05 15:52:00,1.0,route_R114,-60,2024-03-05 15:51:00,bs_8-bs_18-bs_26
822,2024-03-05 16:07:00,1.0,route_R114,-60,2024-03-05 16:06:00,bs_8-bs_18-bs_26
823,2024-03-05 16:22:00,1.0,route_R114,-60,2024-03-05 16:21:00,bs_8-bs_18-bs_26
824,2024-03-05 16:37:00,1.0,route_R114,-60,2024-03-05 16:36:00,bs_8-bs_18-bs_26
825,2024-03-05 16:52:00,1.0,route_R114,-60,2024-03-05 16:51:00,bs_8-bs_18-bs_26
826,2024-03-05 17:07:00,1.0,route_R114,-60,2024-03-05 17:06:00,bs_8-bs_18-bs_26
827,2024-03-05 17:22:00,1.0,route_R114,-60,2024-03-05 17:21:00,bs_8-bs_18-bs_26
828,2024-03-05 17:37:00,1.0,route_R114,-60,2024-03-05 17:36:00,bs_8-bs_18-bs_26
829,2024-03-05 17:52:00,1.0,route_R114,-60,2024-03-05 17:51:00,bs_8-bs_18-bs_26
830,2024-03-05 18:07:00,1.0,route_R114,-60,2024-03-05 18:06:00,bs_8-bs_18-bs_26
831,2024-03-05 18:22:00,1.0,route_R114,-60,2024-03-05 18:21:00,bs_8-bs_18-bs_26
832,2024-03-05 18:37:00,1.0,route_R114,-60,2024-03-05 18:36:00,bs_8-bs_18-bs_26
833,2024-03-05 18:52:00,1.0,route_R114,-60,2024-03-05 18:51:00,bs_8-bs_18-bs_26
834,2024-03-05 19:22:00,1.0,route_R114,-60,2024-03-05 19:21:00,bs_8-bs_18-bs_26
835,2024-03-05 19:52:00,1.0,route_R114,-60,2024-03-05 19:51:00,bs_8-bs_18-bs_26
836,2024-03-05 20:22:00,1.0,route_R114,-60,2024-03-05 20:21:00,bs_8-bs_18-bs_26
837,2024-03-05 20:52:00,1.0,route_R114,-60,2024-03-05 20:51:00,bs_8-bs_18-bs_26
838,2024-03-05 21:22:00,1.0,route_R114,-60,2024-03-05 21:21:00,bs_8-bs_18-bs_26
839,2024-03-05 21:52:00,1.0,route_R114,-60,2024-03-05 21:51:00,bs_8-bs_18-bs_26
840,2024-03-05 22:22:00,1.0,route_R114,-60,2024-03-05 22:21:00,bs_8-bs_18-bs_26
841,2024-03-05 22:52:00,1.0,route_R114,-60,2024-03-05 22:51:00,bs_8-bs_18-bs_26
842,2024-03-05 23:22:00,1.0,route_R114,-60,2024-03-05 23:21:00,bs_8-bs_18-bs_26
843,2024-03-05 23:52:00,1.0,route_R114,-60,2024-03-05 23:51:00,bs_8-bs_18-bs_26
844,2024-03-05 07:16:00,1.0,route_115,0,2024-03-05 07:16:00,bs_11-bs_3-bs_4
845,2024-03-05 13:11:00,1.0,route_115,0,2024-03-05 13:11:00,bs_11-bs_3-bs_4
846,2024-03-05 06:59:00,1.0,route_R115,0,2024-03-05 06:59:00,bs_9-bs_8-bs_12
847,2024-03-05 07:20:00,1.0,route_R115,0,2024-03-05 07:20:00,bs_9-bs_8-bs_12
848,2024-03-05 07:10:00,1.0,route_132,0,2024-03-05 07:10:00,bs_6-bs_13-bs_22-bs_24
849,2024-03-05 07:28:00,1.0,route_132,0,2024-03-05 07:28:00,bs_6-bs_13-bs_22-bs_24
850,2024-03-05 08:06:00,1.0,route_132,0,2024-03-05 08:06:00,bs_6-bs_13-bs_22-bs_24
851,2024-03-05 09:25:00,1.0,route_132,0,2024-03-05 09:25:00,bs_6-bs_13-bs_22-bs_24
852,2024-03-05 10:25:00,1.0,route_132,0,2024-03-05 10:25:00,bs_6-bs_13-bs_22-bs_24
853,2024-03-05 11:23:00,1.0,route_132,0,2024-03-05 11:23:00,bs_6-bs_13-bs_22-bs_24
854,2024-03-05 11:25:00,1.0,route_132,0,2024-03-05 11:25:00,bs_6-bs_13-bs_22-bs_24
855,2024-03-05 12:18:00,1.0,route_132,0,2024-03-05 12:18:00,bs_6-bs_13-bs_22-bs_24
856,2024-03-05 12:38:00,1.0,route_132,0,2024-03-05 12:38:00,bs_6-bs_13-bs_22-bs_24
857,2024-03-05 13:19:00,1.0,route_132,0,2024-03-05 13:19:00,bs_6-bs_13-bs_22-bs_24
858,2024-03-05 13:38:00,1.0,route_132,0,2024-03-05 13:38:00,bs_6-bs_13-bs_22-bs_24
859,2024-03-05 13:44:00,1.0,route_132,0,2024-03-05 13:44:00,bs_6-bs_13-bs_22-bs_24
860,2024-03-05 14:38:00,1.0,route_132,0,2024-03-05 14:38:00,bs_6-bs_13-bs_22-bs_24
861,2024-03-05 15:38:00,1.0,route_132,0,2024-03-05 15:38:00,bs_6-bs_13-bs_22-bs_24
862,2024-03-05 15:48:00,1.0,route_132,0,2024-03-05 15:48:00,bs_6-bs_13-bs_22-bs_24
863,2024-03-05 16:37:00,1.0,route_132,0,2024-03-05 16:37:00,bs_6-bs_13-bs_22-bs_24
864,2024-03-05 16:38:00,1.0,route_132,0,2024-03-05 16:38:00,bs_6-bs_13-bs_22-bs_24
865,2024-03-05 17:27:00,1.0,route_132,0,2024-03-05 17:27:00,bs_6-bs_13-bs_22-bs_24
866,2024-03-05 17:38:00,1.0,route_132,0,2024-03-05 17:38:00,bs_6-bs_13-bs_22-bs_24
867,2024-03-05 07:17:00,1.0,route_R132,0,2024-03-05 07:17:00,bs_19-bs_17-bs_5
868,2024-03-05 07:46:00,1.0,route_R132,0,2024-03-05 07:46:00,bs_19-bs_17-bs_5
869,2024-03-05 08:13:00,1.0,route_R132,0,2024-03-05 08:13:00,bs_19-bs_17-bs_5
870,2024-03-05 09:35:00,1.0,route_R132,0,2024-03-05 09:35:00,bs_19-bs_17-bs_5
871,2024-03-05 10:35:00,1.0,route_R132,0,2024-03-05 10:35:00,bs_19-bs_17-bs_5
872,2024-03-05 11:29:00,1.0,route_R132,0,2024-03-05 11:29:00,bs_19-bs_17-bs_5
873,2024-03-05 11:48:00,1.0,route_R132,0,2024-03-05 11:48:00,bs_19-bs_17-bs_5
874,2024-03-05 12:25:00,1.0,route_R132,0,2024-03-05 12:25:00,bs_19-bs_17-bs_5
875,2024-03-05 12:48:00,1.0,route_R132,0,2024-03-05 12:48:00,bs_19-bs_17-bs_5
876,2024-03-05 13:03:00,1.0,route_R132,0,2024-03-05 13:03:00,bs_19-bs_17-bs_5
877,2024-03-05 13:25:00,1.0,route_R132,0,2024-03-05 13:25:00,bs_19-bs_17-bs_5
878,2024-03-05 13:48:00,1.0,route_R132,0,2024-03-05 13:48:00,bs_19-bs_17-bs_5
879,2024-03-05 13:50:00,1.0,route_R132,0,2024-03-05 13:50:00,bs_19-bs_17-bs_5
880,2024-03-05 14:48:00,1.0,route_R132,0,2024-03-05 14:48:00,bs_19-bs_17-bs_5
881,2024-03-05 15:06:00,1.0,route_R132,0,2024-03-05 15:06:00,bs_19-bs_17-bs_5
882,2024-03-05 15:26:00,1.0,route_R132,0,2024-03-05 15:26:00,bs_19-bs_17-bs_5
883,2024-03-05 15:48:00,1.0,route_R132,0,2024-03-05 15:48:00,bs_19-bs_17-bs_5
884,2024-03-05 15:55:00,1.0,route_R132,0,2024-03-05 15:55:00,bs_19-bs_17-bs_5
885,2024-03-05 16:45:00,1.0,route_R132,0,2024-03-05 16:45:00,bs_19-bs_17-bs_5
886,2024-03-05 16:48:00,1.0,route_R132,0,2024-03-05 16:48:00,bs_19-bs_17-bs_5
887,2024-03-05 17:35:00,1.0,route_R132,0,2024-03-05 17:35:00,bs_19-bs_17-bs_5
888,2024-03-05 17:48:00,1.0,route_R132,0,2024-03-05 17:48:00,bs_19-bs_17-bs_5
889,2024-03-05 06:23:00,1.0,route_138,0,2024-03-05 06:23:00,bs_1-bs_0-bs_20
890,2024-03-05 07:09:00,1.0,route_138,0,2024-03-05 07:09:00,bs_1-bs_0-bs_20
891,2024-03-05 07:33:00,1.0,route_138,0,2024-03-05 07:33:00,bs_1-bs_0-bs_20
892,2024-03-05 08:21:00,1.0,route_138,0,2024-03-05 08:21:00,bs_1-bs_0-bs_20
893,2024-03-05 09:17:00,1.0,route_138,0,2024-03-05 09:17:00,bs_1-bs_0-bs_20
894,2024-03-05 11:20:00,1.0,route_138,0,2024-03-05 11:20:00,bs_1-bs_0-bs_20
895,2024-03-05 12:19:00,1.0,route_138,0,2024-03-05 12:19:00,bs_1-bs_0-bs_20
896,2024-03-05 13:05:00,1.0,route_138,0,2024-03-05 13:05:00,bs_1-bs_0-bs_20
897,2024-03-05 13:47:00,1.0,route_138,0,2024-03-05 13:47:00,bs_1-bs_0-bs_20
898,2024-03-05 14:32:00,1.0,route_138,0,2024-03-05 14:32:00,bs_1-bs_0-bs_20
899,2024-03-05 15:14:00,1.0,route_138,0,2024-03-05 15:14:00,bs_1-bs_0-bs_20
900,2024-03-05 16:00:00,1.0,route_138,0,2024-03-05 16:00:00,bs_1-bs_0-bs_20
901,2024-03-05 16:42:00,1.0,route_138,0,2024-03-05 16:42:00,bs_1-bs_0-bs_20
902,2024-03-05 17:34:00,1.0,route_138,0,2024-03-05 17:34:00,bs_1-bs_0-bs_20
903,2024-03-05 18:04:00,1.0,route_138,0,2024-03-05 18:04:00,bs_1-bs_0-bs_20
904,2024-03-05 06:01:00,1.0,route_R138,0,2024-03-05 06:01:00,bs_19-bs_0-bs_10
905,2024-03-05 06:46:00,1.0,route_R138,0,2024-03-05 06:46:00,bs_19-bs_0-bs_10
906,2024-03-05 07:21:00,1.0,route_R138,0,2024-03-05 07:21:00,bs_19-bs_0-bs_10
907,2024-03-05 08:20:00,1.0,route_R138,0,2024-03-05 08:20:00,bs_19-bs_0-bs_10
908,2024-03-05 09:25:00,1.0,route_R138,0,2024-03-05 09:25:00,bs_19-bs_0-bs_10
909,2024-03-05 11:25:00,1.0,route_R138,0,2024-03-05 11:25:00,bs_19-bs_0-bs_10
910,2024-03-05 12:23:00,1.0,route_R138,0,2024-03-05 12:23:00,bs_19-bs_0-bs_10
911,2024-03-05 13:19:00,1.0,route_R138,0,2024-03-05 13:19:00,bs_19-bs_0-bs_10
912,2024-03-05 14:06:00,1.0,route_R138,0,2024-03-05 14:06:00,bs_19-bs_0-bs_10
913,2024-03-05 14:47:00,1.0,route_R138,0,2024-03-05 14:47:00,bs_19-bs_0-bs_10
914,2024-03-05 15:35:00,1.0,route_R138,0,2024-03-05 15:35:00,bs_19-bs_0-bs_10
915,2024-03-05 16:12:00,1.0,route_R138,0,2024-03-05 16:12:00,bs_19-bs_0-bs_10
916,2024-03-05 17:00:00,1.0,route_R138,0,2024-03-05 17:00:00,bs_19-bs_0-bs_10
917,2024-03-05 17:41:00,1.0,route_R138,0,2024-03-05 17:41:00,bs_19-bs_0-bs_10
918,2024-03-05 18:31:00,1.0,route_R138,0,2024-03-05 18:31:00,bs_19-bs_0-bs_10
919,2024-03-06 04:27:00,1.0,route_101,0,2024-03-06 04:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
920,2024-03-06 04:57:00,1.0,route_101,0,2024-03-06 04:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
921,2024-03-06 05:12:00,1.0,route_101,0,2024-03-06 05:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
922,2024-03-06 05:27:00,1.0,route_101,0,2024-03-06 05:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
923,2024-03-06 05:42:00,1.0,route_101,0,2024-03-06 05:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
924,2024-03-06 05:57:00,1.0,route_101,0,2024-03-06 05:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
925,2024-03-06 06:12:00,1.0,route_101,0,2024-03-06 06:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
926,2024-03-06 06:27:00,1.0,route_101,0,2024-03-06 06:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
927,2024-03-06 06:42:00,1.0,route_101,0,2024-03-06 06:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
928,2024-03-06 06:57:00,1.0,route_101,0,2024-03-06 06:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
929,2024-03-06 07:12:00,1.0,route_101,0,2024-03-06 07:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
930,2024-03-06 07:27:00,1.0,route_101,0,2024-03-06 07:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
931,2024-03-06 07:42:00,1.0,route_101,0,2024-03-06 07:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
932,2024-03-06 07:57:00,1.0,route_101,0,2024-03-06 07:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
933,2024-03-06 08:12:00,1.0,route_101,0,2024-03-06 08:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
934,2024-03-06 08:27:00,1.0,route_101,0,2024-03-06 08:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
935,2024-03-06 08:42:00,1.0,route_101,0,2024-03-06 08:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
936,2024-03-06 08:57:00,1.0,route_101,0,2024-03-06 08:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
937,2024-03-06 09:12:00,1.0,route_101,0,2024-03-06 09:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
938,2024-03-06 09:27:00,1.0,route_101,0,2024-03-06 09:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
939,2024-03-06 09:42:00,1.0,route_101,0,2024-03-06 09:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
940,2024-03-06 09:57:00,1.0,route_101,0,2024-03-06 09:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
941,2024-03-06 10:12:00,1.0,route_101,0,2024-03-06 10:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
942,2024-03-06 10:27:00,1.0,route_101,0,2024-03-06 10:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
943,2024-03-06 10:42:00,1.0,route_101,0,2024-03-06 10:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
944,2024-03-06 10:57:00,1.0,route_101,0,2024-03-06 10:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
945,2024-03-06 11:12:00,1.0,route_101,0,2024-03-06 11:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
946,2024-03-06 11:27:00,1.0,route_101,0,2024-03-06 11:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
947,2024-03-06 11:42:00,1.0,route_101,0,2024-03-06 11:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
948,2024-03-06 11:57:00,1.0,route_101,0,2024-03-06 11:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
949,2024-03-06 12:12:00,1.0,route_101,0,2024-03-06 12:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
950,2024-03-06 12:27:00,1.0,route_101,0,2024-03-06 12:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
951,2024-03-06 12:42:00,1.0,route_101,0,2024-03-06 12:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
952,2024-03-06 12:57:00,1.0,route_101,0,2024-03-06 12:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
953,2024-03-06 13:04:00,1.0,route_101,0,2024-03-06 13:04:00,bs_0-bs_17-bs_2-bs_3-bs_4
954,2024-03-06 13:12:00,1.0,route_101,0,2024-03-06 13:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
955,2024-03-06 13:27:00,1.0,route_101,0,2024-03-06 13:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
956,2024-03-06 13:42:00,1.0,route_101,0,2024-03-06 13:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
957,2024-03-06 13:57:00,1.0,route_101,0,2024-03-06 13:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
958,2024-03-06 14:12:00,1.0,route_101,0,2024-03-06 14:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
959,2024-03-06 14:27:00,1.0,route_101,0,2024-03-06 14:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
960,2024-03-06 14:42:00,1.0,route_101,0,2024-03-06 14:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
961,2024-03-06 14:57:00,1.0,route_101,0,2024-03-06 14:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
962,2024-03-06 15:12:00,1.0,route_101,0,2024-03-06 15:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
963,2024-03-06 15:27:00,1.0,route_101,0,2024-03-06 15:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
964,2024-03-06 15:42:00,1.0,route_101,0,2024-03-06 15:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
965,2024-03-06 15:57:00,1.0,route_101,0,2024-03-06 15:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
966,2024-03-06 16:12:00,1.0,route_101,0,2024-03-06 16:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
967,2024-03-06 16:27:00,1.0,route_101,0,2024-03-06 16:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
968,2024-03-06 16:42:00,1.0,route_101,0,2024-03-06 16:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
969,2024-03-06 16:57:00,1.0,route_101,0,2024-03-06 16:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
970,2024-03-06 17:12:00,1.0,route_101,0,2024-03-06 17:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
971,2024-03-06 17:27:00,1.0,route_101,0,2024-03-06 17:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
972,2024-03-06 17:42:00,1.0,route_101,0,2024-03-06 17:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
973,2024-03-06 17:57:00,1.0,route_101,0,2024-03-06 17:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
974,2024-03-06 18:12:00,1.0,route_101,0,2024-03-06 18:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
975,2024-03-06 18:27:00,1.0,route_101,0,2024-03-06 18:27:00,bs_0-bs_17-bs_2-bs_3-bs_4
976,2024-03-06 18:42:00,1.0,route_101,0,2024-03-06 18:42:00,bs_0-bs_17-bs_2-bs_3-bs_4
977,2024-03-06 18:57:00,1.0,route_101,0,2024-03-06 18:57:00,bs_0-bs_17-bs_2-bs_3-bs_4
978,2024-03-06 19:12:00,1.0,route_101,0,2024-03-06 19:12:00,bs_0-bs_17-bs_2-bs_3-bs_4
979,2024-03-06 19:31:00,1.0,route_101,0,2024-03-06 19:31:00,bs_0-bs_17-bs_2-bs_3-bs_4
980,2024-03-06 20:01:00,1.0,route_101,0,2024-03-06 20:01:00,bs_0-bs_17-bs_2-bs_3-bs_4
981,2024-03-06 20:31:00,1.0,route_101,0,2024-03-06 20:31:00,bs_0-bs_17-bs_2-bs_3-bs_4
982,2024-03-06 21:01:00,1.0,route_101,0,2024-03-06 21:01:00,bs_0-bs_17-bs_2-bs_3-bs_4
983,2024-03-06 21:31:00,1.0,route_101,0,2024-03-06 21:31:00,bs_0-bs_17-bs_2-bs_3-bs_4
984,2024-03-06 22:01:00,1.0,route_101,0,2024-03-06 22:01:00,bs_0-bs_17-bs_2-bs_3-bs_4
985,2024-03-06 22:31:00,1.0,route_101,0,2024-03-06 22:31:00,bs_0-bs_17-bs_2-bs_3-bs_4
986,2024-03-06 23:01:00,1.0,route_101,0,2024-03-06 23:01:00,bs_0-bs_17-bs_2-bs_3-bs_4
987,2024-03-06 23:31:00,1.0,route_101,0,2024-03-06 23:31:00,bs_0-bs_17-bs_2-bs_3-bs_4
988,2024-03-06 00:23:00,1.0,route_R101,0,2024-03-06 00:23:00,bs_9-bs_8-bs_16-bs_18-bs_0
989,2024-03-06 05:24:00,1.0,route_R101,0,2024-03-06 05:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
990,2024-03-06 05:39:00,1.0,route_R101,0,2024-03-06 05:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
991,2024-03-06 05:54:00,1.0,route_R101,0,2024-03-06 05:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
992,2024-03-06 06:09:00,1.0,route_R101,0,2024-03-06 06:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
993,2024-03-06 06:24:00,1.0,route_R101,0,2024-03-06 06:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
994,2024-03-06 06:39:00,1.0,route_R101,0,2024-03-06 06:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
995,2024-03-06 06:54:00,1.0,route_R101,0,2024-03-06 06:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
996,2024-03-06 07:09:00,1.0,route_R101,0,2024-03-06 07:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
997,2024-03-06 07:24:00,1.0,route_R101,0,2024-03-06 07:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
998,2024-03-06 07:39:00,1.0,route_R101,0,2024-03-06 07:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
999,2024-03-06 07:54:00,1.0,route_R101,0,2024-03-06 07:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1000,2024-03-06 08:09:00,1.0,route_R101,0,2024-03-06 08:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1001,2024-03-06 08:24:00,1.0,route_R101,0,2024-03-06 08:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1002,2024-03-06 08:39:00,1.0,route_R101,0,2024-03-06 08:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1003,2024-03-06 08:54:00,1.0,route_R101,0,2024-03-06 08:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1004,2024-03-06 09:09:00,1.0,route_R101,0,2024-03-06 09:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1005,2024-03-06 09:24:00,1.0,route_R101,0,2024-03-06 09:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1006,2024-03-06 09:39:00,1.0,route_R101,0,2024-03-06 09:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1007,2024-03-06 09:54:00,1.0,route_R101,0,2024-03-06 09:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1008,2024-03-06 10:09:00,1.0,route_R101,0,2024-03-06 10:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1009,2024-03-06 10:24:00,1.0,route_R101,0,2024-03-06 10:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1010,2024-03-06 10:39:00,1.0,route_R101,0,2024-03-06 10:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1011,2024-03-06 10:54:00,1.0,route_R101,0,2024-03-06 10:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1012,2024-03-06 11:09:00,1.0,route_R101,0,2024-03-06 11:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1013,2024-03-06 11:24:00,1.0,route_R101,0,2024-03-06 11:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1014,2024-03-06 11:39:00,1.0,route_R101,0,2024-03-06 11:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1015,2024-03-06 11:54:00,1.0,route_R101,0,2024-03-06 11:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1016,2024-03-06 12:09:00,1.0,route_R101,0,2024-03-06 12:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1017,2024-03-06 12:24:00,1.0,route_R101,0,2024-03-06 12:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1018,2024-03-06 12:39:00,1.0,route_R101,0,2024-03-06 12:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1019,2024-03-06 12:54:00,1.0,route_R101,0,2024-03-06 12:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1020,2024-03-06 13:09:00,1.0,route_R101,0,2024-03-06 13:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1021,2024-03-06 13:24:00,1.0,route_R101,0,2024-03-06 13:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1022,2024-03-06 13:39:00,1.0,route_R101,0,2024-03-06 13:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1023,2024-03-06 13:54:00,1.0,route_R101,0,2024-03-06 13:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1024,2024-03-06 14:09:00,1.0,route_R101,0,2024-03-06 14:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1025,2024-03-06 14:24:00,1.0,route_R101,0,2024-03-06 14:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1026,2024-03-06 14:39:00,1.0,route_R101,0,2024-03-06 14:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1027,2024-03-06 14:54:00,1.0,route_R101,0,2024-03-06 14:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1028,2024-03-06 15:09:00,1.0,route_R101,0,2024-03-06 15:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1029,2024-03-06 15:24:00,1.0,route_R101,0,2024-03-06 15:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1030,2024-03-06 15:39:00,1.0,route_R101,0,2024-03-06 15:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1031,2024-03-06 15:54:00,1.0,route_R101,0,2024-03-06 15:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1032,2024-03-06 16:09:00,1.0,route_R101,0,2024-03-06 16:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1033,2024-03-06 16:24:00,1.0,route_R101,0,2024-03-06 16:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1034,2024-03-06 16:39:00,1.0,route_R101,0,2024-03-06 16:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1035,2024-03-06 16:54:00,1.0,route_R101,0,2024-03-06 16:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1036,2024-03-06 17:09:00,1.0,route_R101,0,2024-03-06 17:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1037,2024-03-06 17:24:00,1.0,route_R101,0,2024-03-06 17:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1038,2024-03-06 17:39:00,1.0,route_R101,0,2024-03-06 17:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1039,2024-03-06 17:54:00,1.0,route_R101,0,2024-03-06 17:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1040,2024-03-06 18:09:00,1.0,route_R101,0,2024-03-06 18:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1041,2024-03-06 18:24:00,1.0,route_R101,0,2024-03-06 18:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1042,2024-03-06 18:39:00,1.0,route_R101,0,2024-03-06 18:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1043,2024-03-06 18:54:00,1.0,route_R101,0,2024-03-06 18:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1044,2024-03-06 19:09:00,1.0,route_R101,0,2024-03-06 19:09:00,bs_9-bs_8-bs_16-bs_18-bs_0
1045,2024-03-06 19:24:00,1.0,route_R101,0,2024-03-06 19:24:00,bs_9-bs_8-bs_16-bs_18-bs_0
1046,2024-03-06 19:39:00,1.0,route_R101,0,2024-03-06 19:39:00,bs_9-bs_8-bs_16-bs_18-bs_0
1047,2024-03-06 19:54:00,1.0,route_R101,0,2024-03-06 19:54:00,bs_9-bs_8-bs_16-bs_18-bs_0
1048,2024-03-06 20:23:00,1.0,route_R101,0,2024-03-06 20:23:00,bs_9-bs_8-bs_16-bs_18-bs_0
1049,2024-03-06 20:53:00,1.0,route_R101,0,2024-03-06 20:53:00,bs_9-bs_8-bs_16-bs_18-bs_0
